id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_030_Mn_fe_-1.234_n4_generated_crystals_cif__gen_2,9,-2.1,-2.0130615234375,-2.017267227172852,0.0869384765625,greedy,0,0,LiMn2O4
job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_1,9,-2.1,-2.012507200241089,-2.0137922763824463,0.0874927997589112,greedy,0,0,LiMn2O4
job_065_Mn_fe_-1.024_n4_generated_crystals_cif__gen_2,9,-2.1,-2.012345314025879,-2.008341789245605,0.0876546859741211,greedy,0,0,LiMn2O4
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_1,9,-2.1,-2.0115582942962646,-2.023439645767212,0.0884417057037354,greedy,1,1,LiMn2O4
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_2,9,-2.1,-2.0098817348480225,-2.017192840576172,0.0901182651519776,greedy,0,0,LiMn2O4
job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_3,9,-2.1,-2.0095105171203613,-2.015972852706909,0.0904894828796387,greedy,0,0,LiMn2O4
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_1,9,-2.1,-2.008342266082764,-2.0427322387695312,0.0916577339172359,greedy,1,1,LiMn2O4
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_1,9,-2.1,-2.0063726902008057,-1.9281095266342163,0.0936273097991944,greedy,0,0,LiMn2O4
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_2,9,-2.1,-2.0059967041015625,-2.003683567047119,0.0940032958984375,greedy,0,0,LiMn2O4
job_020_Mn_fe_-0.989_n4_generated_crystals_cif__gen_1,9,-2.1,-2.00281286239624,-2.02649188041687,0.0971871376037603,greedy,1,1,LiMn2O4
job_017_Mn_fe_-1.234_n4_generated_crystals_cif__gen_1,9,-2.1,-2.000011444091797,-1.9876065254211424,0.0999885559082032,greedy,0,0,LiMn2O4
job_061_Mn_fe_-1.231_n4_generated_crystals_cif__gen_2,10,-2.1,-1.9922223091125488,-2.0183801651000977,0.1077776908874512,greedy,0,0,LiMn2O4
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_3,10,-2.1,-2.2108395099639893,-2.148867130279541,0.1108395099639891,greedy,1,1,LiCr2O4
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_3,10,-2.1,-1.9875624179840088,-1.9902012348175049,0.1124375820159913,greedy,0,0,LiMn2O4
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_0,10,-2.1,-1.987154245376587,-1.9830282926559448,0.1128457546234131,greedy,0,0,LiMn2O4
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_2,10,-2.1,-1.9867734909057613,-1.9118714332580569,0.1132265090942385,greedy,0,0,LiMn2O4
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_3,10,-2.1,-2.213916063308716,-2.1561551094055176,0.1139160633087157,greedy,1,1,LiCr2O4
job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_1,10,-2.1,-2.213972568511963,-2.153986930847168,0.1139725685119628,greedy,1,1,LiCr2O4
job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_2,10,-2.1,-2.214371681213379,-2.160156488418579,0.1143716812133788,greedy,1,1,LiCr2O4
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_3,10,-2.1,-1.9850109815597528,-1.986094355583191,0.1149890184402468,greedy,0,0,LiMn2O4
job_029_Cr_fe_-1.337_n4_generated_crystals_cif__gen_2,10,-2.1,-2.2184715270996094,-2.115389823913574,0.1184715270996092,greedy,1,1,LiCr2O4
job_042_Cr_fe_-0.962_n4_generated_crystals_cif__gen_0,10,-2.1,-2.219306230545044,-2.158137083053589,0.1193062305450438,greedy,1,1,LiCr2O4
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,10,-2.1,-2.219742774963379,-2.1566174030303955,0.1197427749633788,greedy,1,1,LiCr2O4
job_030_Mn_fe_-1.234_n4_generated_crystals_cif__gen_1,10,-2.1,-1.9764997959136963,-1.9320378303527832,0.1235002040863038,greedy,0,0,LiMn2O4
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_1,10,-2.1,-2.223851203918457,-2.2130284309387207,0.1238512039184569,greedy,0,0,LiCr2O4
job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_0,10,-2.1,-1.974391222000122,-2.011162757873535,0.125608777999878,greedy,0,0,LiMn2O4
