id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_016_Cr_fe_-1.264_n4_generated_crystals_cif__gen_2,8,-2.1,-2.1338798999786377,-2.22020959854126,0.0338798999786376,dropout,0,0,LiCr2O4
job_112_Cr_fe_-1.215_n4_generated_crystals_cif__gen_1,8,-2.1,-2.1338906288146973,-2.181520700454712,0.0338906288146971,dropout,0,0,LiCr2O4
job_143_Mg_fe_-1.457_n4_generated_crystals_cif__gen_1,8,-2.1,-2.1347694396972656,-2.2118492126464844,0.0347694396972655,dropout,0,0,LiMg2O4
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_1,8,-2.1,-2.135960578918457,-2.244051933288574,0.0359605789184569,dropout,0,0,LiCr2O4
job_192_Mg_fe_-1.475_n4_generated_crystals_cif__gen_0,8,-2.1,-2.136223793029785,-2.177951097488404,0.036223793029785,dropout,1,1,LiMg2O4
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_2,9,-2.1,-1.4209500551223757,-1.5128765106201172,0.6790499448776244,dropout,0,0,Li(CoO2)2
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_2,9,-2.1,-1.52525794506073,-1.513709545135498,0.5747420549392701,dropout,0,0,Li(CoO2)2
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_0,9,-2.1,-1.008205533027649,-1.0337648391723633,1.0917944669723512,dropout,0,0,Li(NiO2)2
job_172_Mn_fe_-1.032_n4_generated_crystals_cif__gen_1,9,-2.1,-1.9789639711380005,-2.029231548309326,0.1210360288619996,dropout,1,1,LiMn2O4
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_0,9,-2.1,-1.1256049871444702,-0.9883785247802734,0.97439501285553,dropout,0,0,Li(NiO2)2
job_028_Co_fe_-0.810_n4_generated_crystals_cif__gen_1,9,-2.1,-1.4181166887283323,-1.433193922042847,0.6818833112716678,dropout,0,0,Li(CoO2)2
